feature_1,feature_2,feature_3,feature_4,example_id,part,all
12.3575,0.516666667,3.435,32,11551,1,1
3.673333333,3.29,2.058,35,13807,1,1
2.092222222,6.376111111,0.851,41,11010,1,1
23.05111111,9.983055556,12.07,33,15120,1,1
6.2575,3.557777778,1.514,37,10235,1,1
0.796388889,9.069166667,2.228,34,13089,1,1
0.805833333,12.44388889,7.967,44,14066,1,1
1.181388889,7.551111111,9.819,34,14466,1,1
2.862222222,1.021944444,5.804,44,12355,1,1
5.979166667,4.218888889,1.043,42,11966,1,1
23.8375,1.556666667,0.863,52,12177,1,1
22.82916667,11.32277778,41.491,32,10852,1,1
1.861388889,6.233055556,20.894,37,14137,1,1
0.7075,8.832777778,1.66,39,14430,1,1
0.687222222,8.89,2.809,27,13225,0,0
2.158611111,10.01361111,0.793,48,12791,1,1
0.266388889,10.24694444,4.398,30,14854,1,1
0.439166667,11.61722222,2.838,37,11632,1,1
0.034444444,8.068888889,1.315,40,13212,1,1
23.51333333,8.516111111,0.836,31,14037,1,1
1.9725,8.137222222,19.878,41,10994,1,1
9.003055556,2.244166667,13.422,36,14626,1,1
21.50916667,1.340833333,4.267,27,13832,0,0
3.811666667,5.581666667,6.452,35,10481,1,1
5.601666667,4.388333333,2.156,34,12529,1,1
23.56194444,1.740555556,3.54,42,11400,1,1
0.714722222,3.589444444,4.664,38,11851,1,1
6.124166667,1.565277778,0.786,33,14662,1,1
2.472222222,4.871388889,29.429,33,13809,1,1
2.651111111,6.016111111,2.198,33,11701,1,1
0.480555556,12.26972222,43.297,38,14582,1,1
2.075277778,6.690277778,5.377,38,11260,1,1
1.7025,6.385,13.334,28,12719,0,0
23.8125,7.738055556,25.004,44,10843,1,1
3.994444444,3.4825,0.896,27,15289,0,0
0.155555556,6.989166667,4.171,30,14004,1,1
2.001388889,1.723055556,6.446,27,10431,0,0
6.149444444,3.303611111,12.752,35,14765,1,1
15.58472222,2.339166667,0.801,49,12279,1,1
7.774444444,1.203055556,3.823,41,14017,1,1
0.666666667,8.601666667,9.69,49,11733,1,1
1.264444444,7.260555556,2.231,40,11196,1,1
1.693333333,6.903888889,3.728,38,14217,1,1
1.735555556,7.679722222,18.326,38,15054,1,1
23.26277778,9.479722222,2.873,34,12246,1,1
22.65638889,2.785,7.409,23,10482,0,0
3.651388889,6.139722222,6.745,39,10702,1,1
23.44805556,8.722777778,14.041,42,13526,1,1
0.253333333,4.243888889,1.826,30,14216,1,1
9.563888889,1.9625,8.418,39,12135,1,1
23.36555556,8.810833333,9.742,37,11421,1,1
10.47361111,1.108055556,6.784,42,13643,1,1
3.8125,7.960277778,9.468,41,12919,1,1
2.258333333,5.385555556,0.932,44,10280,1,1
23.24888889,8.438611111,5.146,32,12673,1,1
1.092222222,9.341666667,3.857,37,14981,1,1
23.95833333,4.112777778,6.13,23,14537,0,0
1.320277778,6.489166667,6.507,40,13932,1,1
2.183611111,6.458611111,2.826,32,13567,1,1
4.855277778,8.568888889,1.94,39,15166,1,1
1.968888889,8.783333333,4.107,41,13739,1,1
7.524444444,0.836111111,4.924,41,12757,1,1
1.009722222,9.086388889,11.134,34,14261,1,1
0.893333333,8.039166667,3.839,34,14544,1,1
3.494166667,1.655,0.883,34,14773,1,1
1.218611111,11.33861111,1.655,34,12105,1,1
1.764444444,5.216944444,10.946,38,13904,1,1
9.515277778,0.544166667,1.857,37,12816,1,1
0.936666667,8.869722222,11.01,31,11346,1,1
4.104166667,7.598888889,6.488,48,12329,1,1
1.266111111,1.866388889,1.301,49,15026,1,1
2.098611111,2.05,7.619,36,12040,1,1
2.946388889,8.472777778,11.724,35,15263,1,1
5.724166667,10.59277778,2.403,37,12894,1,1
23.61166667,6.658611111,6.26,23,11885,0,0
3.630555556,2.640277778,12.766,28,14705,0,0
23.53083333,8.799722222,36.248,44,12228,1,1
23.08166667,9.293611111,18.977,24,12651,0,0
11.98361111,1.313611111,7.534,23,11936,0,0
1.025833333,9.710833333,4.041,36,14825,1,1
0.856944444,8.4275,2.601,48,13626,1,1
0.313611111,3.023333333,3.654,37,11855,1,1
1.698611111,1.665,0.957,40,12711,1,1
8.266111111,1.350833333,3.782,39,10206,1,1
0.085555556,8.131388889,1.087,36,13797,1,1
9.913888889,12.38805556,16.048,39,10313,1,1
0.373611111,11.21,27.589,32,10072,1,1
4.766388889,6.8075,1.669,36,14519,1,1
0.973055556,8.368611111,20.039,31,10823,1,1
5.099166667,5.078055556,10.621,36,15116,1,1
9.316666667,2.411388889,5.147,38,10450,1,1
0.923333333,8.461666667,55.28,38,10789,1,1
1.017777778,6.680277778,3.503,48,13409,1,1
23.28111111,2.8875,2.56,34,14386,1,1
0.247222222,9.582777778,3.688,30,10020,1,1
0.7575,7.563888889,9.176,33,13389,1,1
1.109166667,7.543333333,9.418,39,11472,1,1
1.394722222,3.617777778,5.527,35,13215,1,1
3.867777778,0.899722222,5.309,32,14361,1,1
3.474722222,4.619444444,0.725,39,14496,1,1
23.66861111,3.586111111,4.495,39,15168,1,1
9.895277778,2.137777778,9.964,42,12292,1,1
1.946944444,0.518611111,0.86,39,12690,1,1
0.832222222,7.771388889,5.382,32,12515,1,1
23.25305556,0.434444444,2.766,25,14418,0,0
0.535833333,8.328055556,0.91,36,15141,1,1
1.587777778,7.76,6.265,39,10858,1,1
0.6175,5.557777778,2.805,38,12000,1,1
6.526111111,1.450555556,1.798,43,14419,1,1
10.38027778,2.8625,5.567,33,10707,1,1
23.5975,9.703888889,2.653,31,13419,1,1
8.610277778,4.423333333,14.806,35,14242,1,1
11.2175,0.894722222,6.16,41,15207,1,1
1.882222222,3.021388889,16.998,33,14341,1,1
12.27527778,1.5225,10.222,38,10646,1,1
9.524722222,2.298055556,0.855,39,10432,1,1
3.905,5.209444444,28.035,36,13777,1,1
6.346388889,1.054166667,41.96,41,10759,1,1
3.030277778,1.601666667,0.936,48,13921,1,1
0.551111111,1.802777778,0.871569722,39,11002,1,1
5.116111111,2.009722222,0.624,38,14525,1,1
0.274444444,7.6975,4.604,40,13314,1,1
14.78416667,16.41194444,51.281,39,10384,1,1
7.752777778,1.078333333,5.614,37,10075,1,1
1.29,8.514444444,13.639,35,13901,1,1
0.006944444,8.009166667,5.446,40,11502,1,1
0.535833333,8.266666667,13.097,39,14347,1,1
6.158611111,0.515555556,0.823,35,14862,1,1
2.2,7.888888889,14.948,31,11133,1,1
5.265833333,4.384166667,7.443,37,15126,1,1
0.03,7.556388889,39.574,30,15177,1,1
6.01,0.630555556,0.905,32,13400,1,1
0.058333333,1.5775,9.596,33,11280,1,1
1.800277778,8.4475,0.856,52,10427,1,1
0.503611111,10.23055556,2.991,39,10423,1,1
23.91333333,8.085,10.902,34,13189,1,1
8.510277778,1.765555556,0.893,31,12641,1,1
1.942222222,8.330833333,14.292,20,13893,0,0
1.631388889,10.47027778,39.771,41,12599,1,1
21.58277778,5.2325,18.296,34,13728,1,1
1.421944444,2.887222222,1.85,34,10714,1,1
1.168611111,9.088611111,11.712,32,13556,1,1
23.75444444,9.591388889,6.094,32,13248,1,1
2.566666667,4.568333333,4.331,33,14467,1,1
23.2175,8.404722222,5.899,36,10628,1,1
21.61916667,2.521111111,7.245,35,10441,1,1
0.935277778,8.49,9.409,39,10137,1,1
9.379444444,2.210277778,3.877,31,13818,1,1
4.127222222,5.166944444,7.881,37,11580,1,1
0.930555556,10.66527778,15.941,36,13850,1,1
1.4075,8.860277778,12.374,39,12273,1,1
22.78194444,3.55,5.311,41,11907,1,1
8.632222222,1.319166667,8.666,45,12026,1,1
11.39194444,1.228055556,8.366,37,11886,1,1
23.90722222,1.782222222,4.816,41,12607,1,1
4.292222222,3.767222222,4.181,36,14507,1,1
23.95944444,9.007777778,31.381,41,11241,1,1
0.978888889,1.525833333,4.946,34,13756,1,1
4.029722222,7.584722222,1.922,37,14560,1,1
22.76194444,7.833333333,12.286,34,10256,1,1
8.504722222,1.014722222,5.861,36,10300,1,1
0.53,5.212222222,5.337,37,12556,1,1
5.6175,3.213888889,3.483,46,13437,1,1
23.76833333,1.795833333,3.524,31,13250,1,1
4.374166667,3.526111111,17.394,30,13838,1,1
1.994166667,2.260277778,15.23,36,13802,1,1
0.621388889,6.366388889,0.802,37,10141,1,1
1.095,3.565277778,24.25,40,12188,1,1
0.913333333,10.17694444,11.054,42,11786,1,1
23.63555556,8.967222222,18.551,38,12074,1,1
3.623333333,3.299444444,2.733,37,13953,1,1
1.122777778,7.222777778,4.448,38,10365,1,1
1.493333333,5.564166667,3.885,39,10046,1,1
0.114444444,7.9875,10.447,24,10953,0,0
8.001944444,1.315555556,2.268,33,11273,1,1
2.116944444,6.893055556,1.855,38,11811,1,1
21.06583333,1.228333333,3.908,31,11324,1,1
2.966388889,5.130555556,0.861,34,12233,1,1
1.138611111,9.020833333,11.249,32,13602,1,1
2.415555556,8.831111111,11.326,34,10738,1,1
6.559722222,0.944722222,6.048,14,11335,0,0
0.202777778,7.026388889,4.639,36,12352,1,1
23.54361111,11.27916667,13.39,35,11812,1,1
8.588333333,1.733888889,4.192,37,11684,1,1
12.44555556,10.28638889,60.401,43,13584,1,1
4.662777778,4.859444444,1.187,42,10679,1,1
0.830833333,3.421666667,14.979,32,14414,1,1
23.98416667,9.032777778,2.04,35,11285,1,1
0.435555556,4.841111111,13.323,45,13420,1,1
4.259444444,5.600277778,3.38,30,11703,1,1
4.321944444,1.634166667,6.186,44,11504,1,1
5.207222222,3.758888889,5.929,38,13256,1,1
22.79444444,6.910833333,4.416,37,15244,1,1
0.283611111,9.873888889,4.408,38,14569,1,1
6.787777778,1.848888889,11.312,38,15192,1,1
2.238611111,8.9325,2.248,35,10826,1,1
2.681944444,7.500833333,11.634,40,13988,1,1
4.9625,1.965833333,3.034,34,10503,1,1
13.27944444,1.786388889,5.862,38,15310,1,1
0.080277778,8.7975,5.047,37,10197,1,1
1.276666667,7.430277778,10.246,37,10240,1,1
7.581388889,2,4.176,38,13610,1,1
0.507222222,1.105833333,0.849,52,14491,1,1
0.736111111,8.731111111,3.976,34,11541,1,1
23.60944444,8.872222222,1.013,33,10720,1,1
23.86611111,4.379722222,7.77,34,10591,1,1
12.89694444,0.215833333,1.422,34,11604,1,1
4.511666667,2.745277778,6.462,52,14799,1,1
1.421111111,8.146666667,4.432,41,14135,1,1
0.376111111,8.949166667,3.07,34,11383,1,1
1.601666667,7.534444444,8.385,49,13511,1,1
0.589444444,10.35694444,2.190607222,39,14651,1,1
3.180277778,6.967777778,39.916,38,12691,1,1
0.257777778,3.571666667,9.598,41,12451,1,1
0.363888889,9.143611111,5.368,34,14497,1,1
6.056944444,1.151388889,7.058,41,10792,1,1
0.333611111,11.1225,15.069,41,11803,1,1
0.119722222,1.963888889,4.793,8,10556,0,0
23.88194444,5.92,10.256,25,11629,0,0
3.568055556,6.241666667,6.675,35,10620,1,1
0.560555556,10.295,1.816,33,12191,1,1
0.921388889,0.761944444,0.889,42,10173,1,1
0.524166667,6.561388889,6.569,33,13292,1,1
23.73583333,8.298333333,20.399,41,10778,1,1
1.6275,6.537222222,7.883,39,13338,1,1
6.120555556,0.640833333,1.447,41,13112,1,1
1.791666667,1.793055556,11.548,41,13325,1,1
10.05861111,2.973055556,20.219,45,14320,1,1
6.064722222,0.975,0.872,20,10566,0,0
23.77333333,8.145277778,4.582,32,15279,1,1
23.72666667,9.636666667,1.108,41,12123,1,1
2.305,6.865555556,2.452,33,10813,1,1
1.300555556,9.066111111,6.371,42,11626,1,1
0.52,8.336944444,13.005,34,12829,1,1
1.191388889,3.3825,2.351,37,15256,1,1
8.751666667,3.219444444,0.901,44,12727,1,1
0.913611111,3.161388889,4.364,36,14231,1,1
0.441666667,11.44361111,1.856,42,15049,1,1
9.501666667,0.905277778,5.437,39,10681,1,1
4.045,6.21,0.923,38,14039,1,1
23.89611111,9.053888889,31.396,38,10346,1,1
0.811111111,9.809722222,0.991,33,11088,1,1
0.528888889,8.496944444,7.529,41,14927,1,1
0.590833333,8.655,14.135,41,15195,1,1
0.019166667,8.876666667,7.326,33,13272,1,1
2.074444444,8.656388889,8.109,36,13811,1,1
23.92416667,7.826388889,2.599,35,12464,1,1
0.357777778,7.940555556,4.56,38,13359,1,1
1.034166667,11.44444444,4.474,40,10882,1,1
0.498888889,9.17,9.613,25,10871,0,0
1.303333333,8.335555556,8.225,32,13960,1,1
1.4,8.741944444,7.422,41,14447,1,1
0.303888889,10.12111111,4.645,38,13447,1,1
1.150555556,7.600277778,16.207,44,11665,1,1
23.31694444,9.378888889,5.985,34,14234,1,1
1.151666667,8.731944444,1.856,39,13306,1,1
23.91555556,5.020833333,14.866,46,14202,1,1
0.289722222,9.471666667,0.962,31,12391,1,1
23.75416667,12.42861111,13.263,33,10834,1,1
1.523888889,4.253611111,6.464,36,11788,1,1
23.78694444,8.686944444,17.247,49,13205,1,1
3.845277778,4.2575,0.878,39,12270,1,1
1.015833333,9.393055556,27.624,36,13958,1,1
2.132777778,5.006944444,11.938,38,11532,1,1
0.707777778,8.397777778,2.552,36,12730,1,1
0.293333333,9.788333333,3.908,34,14067,1,1
7.730833333,1.057222222,0.913,10,14002,0,0
3.958055556,5.370277778,6.905,40,12570,1,1
0.645277778,7.774166667,6.012,36,13047,1,1
1.024166667,9.186666667,36.844,39,11757,1,1
3.176944444,4.003055556,0.874,37,13592,1,1
2.390277778,6.054444444,4.145,42,14258,1,1
2.327222222,7.626388889,7.966,33,13879,1,1
2.075,3.811944444,10.765,35,14371,1,1
12.37527778,1.559722222,10.683,24,15083,0,0
12.655,1.585,4.402,48,15220,1,1
3.762222222,4.963333333,6.013,34,10092,1,1
1.593611111,6.530833333,11.882,37,10508,1,1
5.195277778,3.303611111,4.993,41,12888,1,1
23.64444444,8.390833333,9.304,42,14438,1,1
2.029722222,7.619722222,28.369,48,11510,1,1
0.003888889,1.937222222,0.872,33,13335,1,1
4.338611111,5.118888889,6.551,28,12229,0,0
2.088333333,6.065555556,13.069,39,12500,1,1
23.39055556,10.77666667,42.935,21,11268,0,0
0.577777778,8.6475,15.892,34,10753,1,1
4.180277778,9.808055556,2.158,34,10947,1,1
0.583333333,9.293888889,2.094,34,13571,1,1
12.76305556,15.04583333,11.943,34,11729,1,1
5.589722222,5.739166667,6.433,39,12721,1,1
0.002777778,3.291666667,4.615,38,10165,1,1
23.25777778,10.16583333,0.9,42,12103,1,1
23.63305556,8.003888889,17.901,31,14264,1,1
9.664166667,3.393888889,12.105,10,15265,0,0
3.9625,1.557222222,0.973,52,15272,1,1
4.171388889,9.693055556,2.226,48,10100,1,1
4.365833333,3.7525,20.891,49,12581,1,1
5.97,3.994166667,1.475,33,10329,1,1
0.212222222,6.236666667,6.739,16,14083,0,0
0.410833333,4.088611111,7.056,37,10136,1,1
0.653333333,7.381111111,6.179,40,11873,1,1
2.606111111,13.02833333,2.097,40,12884,1,1
3.566111111,9.981666667,2.108,34,15014,1,1
2.162222222,6.089166667,12.192,37,12293,1,1
10.55333333,1.904166667,6.006,36,14069,1,1
23.56277778,1.221666667,1.023,45,14353,1,1
1.314166667,7.629444444,16.357,36,12042,1,1
6.410555556,2.315277778,5.736,45,11734,1,1
0.439166667,2.818888889,15.822,39,15127,1,1
4.032222222,1.272777778,2.107,11,12590,0,0
23.58333333,4.091944444,12.447,35,13473,1,1
0.951111111,6.849166667,10.896,40,12806,1,1
0.303333333,9.330277778,0.886,39,14704,1,1
23.67666667,8.968611111,18.519,31,12083,1,1
1.824722222,7.291388889,7.483,34,13572,1,1
2.384166667,4.435833333,11.725,39,11634,1,1
7.640555556,2.763333333,9.55,30,13067,1,1
8.048888889,1.3325,0.82,36,14828,1,1
3.41,6.128888889,7.909,36,12080,1,1
23.8225,9.308055556,4.375,41,15156,1,1
1.133333333,0.856111111,5.256,35,14125,1,1
3.891666667,2.667777778,2.902,33,11143,1,1
1.910277778,1.55,10.194,36,12830,1,1
0.536388889,8.018055556,5.721,42,13773,1,1
1.178888889,7.458611111,2.597,34,14983,1,1
7.595,1.348611111,2.139,37,11293,1,1
12.69361111,20.8475,10.204,37,13609,1,1
3.526666667,0.755277778,29.28,28,13905,0,0
4.305833333,10.88861111,2.164,36,11659,1,1
10.94111111,1.813055556,10.571,49,14650,1,1
1.4225,2.026111111,12.022,37,11546,1,1
5.599722222,3.751388889,6.385,34,13574,1,1
4.465833333,5.603611111,4.134,39,11142,1,1
4.479166667,4.5525,5.494,24,13860,0,0
0.130277778,9.070277778,9.334,37,13370,1,1
1.514166667,3.532222222,20.005,31,12937,1,1
5.006111111,1.54,1.024,30,10908,1,1
1.528055556,11.265,1.569,38,12718,1,1
0.676111111,9.67,5.908,30,13816,1,1
22.34833333,6.807777778,0.927,36,11927,1,1
3.119722222,0.623333333,22.756,25,14720,0,0
1.695555556,10.22055556,2.242,31,11420,1,1
8.814444444,1.535833333,4.586,35,13290,1,1
2.839444444,1.800833333,0.745,30,14061,1,1
2.140277778,6.993055556,1.558,23,11503,0,0
2.875555556,7.062777778,0.912,35,11429,1,1
4.958333333,2.329444444,7.223,37,14963,1,1
0.392222222,8.409166667,0.849,35,14456,1,1
22.67277778,9.849444444,0.878,42,13168,1,1
23.86722222,4.411388889,14.94,31,11340,1,1
3.783055556,0.844722222,1.042,32,12984,1,1
0.195833333,7.396111111,16.403,36,14112,1,1
0.268888889,8.295277778,9.587,36,14995,1,1
4.553333333,5.209444444,4.711,36,10088,1,1
9.257222222,1.552222222,0.869,36,11408,1,1
0.820277778,7.535277778,18.2809275,30,14888,1,1
4.119166667,5.097777778,0.901,37,12116,1,1
1.529166667,8.661944444,11.551,37,14711,1,1
4.425833333,6.398888889,0.847,44,15164,1,1
8.956388889,0.852777778,20.896,23,11949,0,0
23.26861111,9.628611111,4.68,41,14208,1,1
3.119166667,4.818888889,0.935,38,13576,1,1
0.976111111,9.257222222,5.477,34,12533,1,1
3.876388889,5.926666667,1.155,39,10110,1,1
10.1225,3.675833333,11.888,34,10039,1,1
0.217777778,1.275277778,0.856,39,10264,1,1
0.165833333,10.40666667,4.403,30,12608,1,1
14.37416667,8.422222222,0.968,41,11732,1,1
0.856111111,6.8175,8.435,33,13858,1,1
0.584722222,8.219166667,8.49,33,13407,1,1
0.292222222,3.789722222,2.013,30,10974,1,1
1.457222222,8.024722222,5.772,41,12615,1,1
1.977777778,7.097777778,0.88,36,14950,1,1
23.85027778,8.787777778,0.878,38,11967,1,1
2.003888889,1.697777778,1.823,28,13162,0,0
0.402222222,7.446666667,18.022,40,14425,1,1
23.56944444,7.290277778,15.946,41,12675,1,1
8.885,2.089722222,14.101,6,10009,0,0
23.70333333,8.450555556,1.69,38,14219,1,1
0.349444444,4.894444444,0.827,24,11385,0,0
1.434444444,7.913055556,7.875,39,12341,1,1
0.778055556,6.991944444,0.864,38,11162,1,1
9.9525,1.0825,3.89,41,12249,1,1
23.79972222,9.381111111,4.761,38,11426,1,1
4.101944444,6.235,6.622,41,13309,1,1
23.61916667,9.646111111,12.559,30,13102,1,1
0.146666667,8.165277778,8.861,42,10659,1,1
21.73083333,5.028888889,17.717,33,12264,1,1
10.26055556,1.92,5.411,31,10938,1,1
0.158888889,9.549722222,9.822,38,10623,1,1
4.295833333,3.506111111,0.823,37,11670,1,1
0.039444444,19.2175,14.381,49,13660,1,1
0.899722222,2.73,5.503,35,10488,1,1
9.645833333,1.654444444,0.865,23,10580,0,0
9.269722222,0.933888889,5.995,34,15292,1,1
20.95722222,1.679166667,9.513,34,14515,1,1
0.868611111,3.323333333,1.909,34,13866,1,1
3.740555556,2.311944444,15.215,14,11591,0,0
2.146388889,2.148611111,0.767,31,14174,1,1
23.47222222,7.348333333,16.916,31,14980,1,1
9.721666667,1.095833333,2.37,32,13753,1,1
0.952777778,9.274722222,12.446,35,11762,1,1
2.686944444,1.561944444,2.766,23,12030,0,0
0.417222222,8.196388889,1.165,30,10510,1,1
23.75472222,9.574722222,3.162,37,13916,1,1
9.605555556,2.198888889,7.646,38,13178,1,1
5.818611111,2.016111111,0.765,35,10380,1,1
14.51722222,1.49,44.996,33,11307,1,1
5.600833333,2.545,0.86,31,13485,1,1
3.384166667,4.435833333,6.766,39,11387,1,1
1.833333333,8.018611111,1.064,40,10571,1,1
23.64777778,8.701111111,4.663,34,11571,1,1
0.507777778,7.76,3.684,34,12092,1,1
0.715,7.693333333,4.304,39,13350,1,1
4.391388889,5.458055556,1.422,38,10364,1,1
6.8475,1.72,0.863,37,14248,1,1
12.53777778,1.806111111,6.031,39,14755,1,1
1.966111111,8.274444444,12.31,31,10270,1,1
0.150833333,3.976666667,5.584,37,11815,1,1
0.306944444,9.319166667,9.097,32,14669,1,1
9.926111111,0.8375,5.114,36,12683,1,1
4.354722222,1.531666667,9.824,27,13718,0,0
23.61694444,3.465555556,2.53,35,15070,1,1
11.41638889,1.375,9.257,33,12914,1,1
3.145,1.810555556,5.083,31,13651,1,1
0.939166667,8.868055556,7.904,36,15094,1,1
12.71611111,10.25916667,14.891,36,12805,1,1
2.2575,1.775555556,4.139,37,14553,1,1
3.69,4.120277778,0.943,33,11824,1,1
1.013055556,8.294166667,34.58,38,11271,1,1
3.930555556,2.28,10.451,23,11148,0,0
0.600277778,1.926388889,0.889,36,10142,1,1
1.280555556,6.896111111,11.916,44,10783,1,1
8.678333333,0.329444444,0.579,40,11618,1,1
8.527777778,0.729166667,0.817,37,13814,1,1
4.384444444,4.171388889,1.955,37,14977,1,1
1.061666667,8.171666667,7.419,39,14173,1,1
3.740555556,6.058055556,0.949,34,12530,1,1
4.1275,0.93,0.987,34,12899,1,1
10.97388889,0.378611111,0.654,42,12526,1,1
3.265,20.80194444,48.801,40,14437,1,1
8.632777778,0.624166667,2.13,12,14282,0,0
1.017222222,9.246388889,11.843,30,14668,1,1
0.879166667,7.613055556,7.501,46,13125,1,1
2.410833333,7.641666667,10.998,28,12606,0,0
1.233333333,8.450277778,5.13,38,12403,1,1
23.13333333,9.608888889,27.102,38,13910,1,1
5.328611111,2.323333333,3.897,36,13084,1,1
23.60222222,8.968611111,15.662,42,15290,1,1
11.65388889,10.33222222,15.762,35,14018,1,1
2.501388889,3.119722222,0.828,35,12828,1,1
8.344444444,1.572777778,5.2,30,13428,1,1
7.868888889,1.1375,3.727,36,11471,1,1
4.026666667,5.299166667,11.311,33,10003,1,1
0.991944444,5.643055556,2.15,36,11084,1,1
5.464444444,4.47,7.693,52,13087,1,1
1.138888889,8.101388889,13.806,44,12234,1,1
1.793333333,7.405277778,18.164,40,14907,1,1
1.053888889,8.455277778,5.742,32,14179,1,1
5.9225,1.8575,3.991,24,12206,1,0
3.746388889,1.611388889,7.887,35,11023,1,1
12.09861111,2.288055556,13.287,16,11073,0,0
0.555555556,0.338055556,0.562,37,13412,1,1
3.4775,3.678888889,8.059,40,10637,1,1
23.25972222,7.1175,0.946,23,10802,0,0
2.922777778,2.168333333,13.44,12,14870,0,0
1.902222222,1.184444444,0.863,38,12586,1,1
3.607777778,11.20361111,2.519,42,11343,1,1
23.29111111,9.064444444,50.267,45,11543,1,1
3.448888889,5.273888889,6.537,35,11278,1,1
0.0775,7.948333333,7.498,37,14664,1,1
7.532222222,4.808611111,15.884,35,12439,1,1
0.805833333,1.2325,0.906,38,11087,1,1
3.993055556,0.475,1.46,46,11373,1,1
1.679722222,5.486388889,11.9,39,12002,1,1
3.735833333,12.23388889,2.051,46,12626,1,1
4.828611111,5.614444444,17.376,34,15185,1,1
23.68027778,8.043333333,17.586,37,12490,1,1
0.821666667,1.933055556,5.724,11,10600,0,0
0.232222222,7.425277778,16.578,36,14254,1,1
1.329166667,8.749444444,12.795,30,11752,1,1
7.271388889,2.068888889,12.536,36,11071,1,1
1.403055556,9.068055556,2.216,37,12122,1,1
1.072222222,6.953055556,22.702,30,14641,1,1
23.58861111,12.15583333,10.513,34,12916,1,1
23.21361111,8.933888889,0.916,30,13079,1,1
1.068611111,6.248055556,0.87,43,14676,1,1
0.693611111,7.651388889,3.86,42,10000,1,1
0.729722222,7.679722222,3.742,34,14416,1,1
10.83222222,2.821944444,15.012,44,12603,1,1
23.69166667,4.498888889,6.645,35,14792,1,1
0.060833333,9.22,11.505,39,10662,1,1
0.921944444,13.66222222,6.157,33,14943,1,1
9.739444444,0.158888889,0.529,33,14793,1,1
0.288333333,6.821944444,4.048,37,11608,1,1
23.72611111,3.686944444,4.415,30,13867,1,1
2.328611111,3.100833333,15.53,35,12957,1,1
9.654166667,1.895833333,0.881,36,11218,1,1
0.451666667,9.1575,19.482,42,12575,1,1
0.999166667,3.325277778,0.901,30,15023,1,1
0.199722222,7.978055556,13.731,40,12332,1,1
0.939444444,8.853611111,1.634,34,10779,1,1
23.92444444,1.217222222,1.724,44,12299,1,1
6.763888889,1.241111111,4.266,37,14778,1,1
2.650277778,6.191388889,6.509,38,11940,1,1
16.00944444,15.65,43.297,40,12158,1,1
1.281944444,8.840555556,11.392,37,11191,1,1
0.250555556,5.660555556,24.117,36,13638,1,1
0.858888889,6.646666667,3.417,45,13423,1,1
0.325,9.361111111,0.864,39,14693,1,1
6.658611111,2.999166667,9.479,31,11589,1,1
23.73861111,6.692777778,8.196,38,10718,1,1
8.69,2.320555556,15.614,41,13240,1,1
10.72138889,4.068888889,17.791,9,13745,0,0
0.5075,8.019444444,1.871,36,15233,1,1
0.997777778,9.1225,0.865,39,12467,1,1
9.252222222,3.662777778,8.719,39,13397,1,1
1.271666667,7.287222222,3.917,38,10954,1,1
23.47166667,1.227222222,0.9,36,13565,1,1
5.433055556,6.3075,6.46,49,14473,1,1
2.244444444,5.569166667,5.024,36,10295,1,1
23.25666667,11.79583333,13.29,44,12269,1,1
23.83416667,2.490277778,16.256,26,10751,0,0
1.816111111,6.304166667,12.745,37,14401,1,1
5.648888889,5.787222222,6.615,30,10634,1,1
0.012777778,9.667222222,23.274,45,11379,1,1
2.0575,6.204444444,1.959,36,10070,1,1
4.137777778,4.066666667,16.863,31,14501,1,1
2.1675,7.39,8.402,39,11813,1,1
1.776111111,8.320277778,1.219,38,13634,1,1
1.795555556,3.106666667,7.895,13,11292,0,0
23.04944444,4.673055556,12.919,31,14898,1,1
0.143611111,4.728888889,31.96,28,11808,0,0
8.197222222,0.464166667,0.784,46,12551,1,1
2.931944444,10.36111111,2.013,41,11440,1,1
0.343888889,1.460277778,0.899,46,10883,1,1
11.24944444,1.163611111,7.097,16,12359,0,0
1.313888889,7.620833333,8.875,45,11017,1,1
0.284166667,4.921388889,8.989,36,14586,1,1
0.229722222,9.728055556,11.684,36,15053,1,1
2.680277778,8.4725,0.736,41,10780,1,1
4.048611111,1.076111111,5.278,38,10815,1,1
0.886944444,6.750555556,12.902,39,12712,1,1
3.270833333,5.926388889,6.315,34,13146,1,1
23.94388889,8.781666667,2.131,34,10722,1,1
23.57388889,8.8425,0.896,45,13661,1,1
4.514166667,4.295277778,12.517,39,12032,1,1
3.518333333,4.676944444,10.396,40,14025,1,1
0.7175,7.729166667,3.409,27,10163,0,0
1.858888889,7.242222222,3.938,28,11246,0,0
3.865555556,2.930277778,2.68,37,12009,1,1
0.656666667,2.080833333,10.14,37,10731,1,1
1.028611111,0.298333333,0.845,45,11211,1,1
11.10777778,0.328333333,2.073,35,10255,1,1
0.768333333,4.301944444,26.94,39,15063,1,1
12.55583333,1.089166667,7.372,35,13752,1,1
9.891666667,1.586111111,2.004,34,13444,1,1
23.02944444,10.44388889,6.485,36,12333,1,1
12.76444444,0.823333333,12.953,32,12880,1,1
23.74555556,8.525833333,7.741,33,12119,1,1
23.56,9.029444444,4.873,49,10642,1,1
23.52583333,1.351944444,3.824,36,11060,1,1
7.941111111,4.850555556,16.188,32,14171,1,1
0.167222222,4.400277778,0.736,35,10134,1,1
11.68166667,10.11027778,16.051,34,12981,1,1
0.25,11.51111111,16.309,37,10521,1,1
